time (s),target_x (mm),target_y (mm),target_z (mm),joint_hip (deg),joint_shoulder (deg),joint_knee (deg),servo_hip (deg),servo_shoulder (deg),servo_knee (deg)
0.9200000000000005,0.0,40.0,237.1262340095999,8.875483453355514,90.00000000000001,162.24903309328897,81.12451654664449,90.00000000000001,197.75096690671103
0.9200000000000005,0.0,40.0,237.1262340095999,8.875483453355514,90.00000000000001,162.24903309328897,81.12451654664449,90.00000000000001,197.75096690671103
0.9400000000000005,0.0,-49.856811007999994,228.29837393920005,7.35236182727984,89.96406156009255,165.91094355064354,97.35236182727984,90.03593843990745,195.91094355064354
0.9400000000000005,0.0,-40.0,238.15518494719996,7.1086480218155685,90.0,165.78270395636886,97.10864802181557,90.0,165.78270395636886
0.9400000000000005,0.0,40.0,238.15518494719996,7.1086480218155685,90.0,165.78270395636886,82.89135197818443,90.0,194.21729604363114
0.9400000000000005,0.0,40.0,238.15518494719996,7.1086480218155685,90.0,165.78270395636886,82.89135197818443,90.0,194.21729604363114
0.9600000000000005,0.0,-49.95474739200001,228.7782622208001,6.196798678432542,89.98866658293203,168.12457816150624,96.19679867843254,90.01133341706797,198.12457816150624
0.9600000000000005,0.0,-40.0,238.73300961280006,5.88992700409687,90.0,168.22014599180628,95.88992700409688,90.0,168.22014599180628
0.9600000000000005,0.0,40.0,238.73300961280006,5.88992700409687,90.0,168.22014599180628,84.11007299590312,90.0,191.77985400819372
0.9600000000000005,0.0,40.0,238.73300961280006,5.88992700409687,90.0,168.22014599180628,84.11007299590312,90.0,191.77985400819372
0.9800000000000005,0.0,-49.993977856,228.97049149439985,5.668628736770005,89.99849306160222,169.13648660274347,95.66862873677,90.00150693839778,199.13648660274347
0.9800000000000005,0.0,-40.0,238.96446935039995,5.3243888645706114,90.0,169.35122227085878,95.32438886457061,90.0,169.35122227085878
0.9800000000000005,0.0,40.0,238.96446935039995,5.3243888645706114,90.0,169.35122227085878,84.67561113542939,90.0,190.64877772914122
